collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T15:15:00Z,2026-08-28T17:15:00+0200,18.662,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T15:30:00Z,2026-08-28T17:30:00+0200,3800.146,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T15:30:00Z,2026-08-28T17:30:00+0200,18.739,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T15:45:00Z,2026-08-28T17:45:00+0200,3958.371,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T15:45:00Z,2026-08-28T17:45:00+0200,18.738,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T16:00:00Z,2026-08-28T18:00:00+0200,4042.931,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T16:00:00Z,2026-08-28T18:00:00+0200,18.738,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T16:15:00Z,2026-08-28T18:15:00+0200,4031.803,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T16:15:00Z,2026-08-28T18:15:00+0200,18.744,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T16:30:00Z,2026-08-28T18:30:00+0200,3988.479,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T16:30:00Z,2026-08-28T18:30:00+0200,18.765,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
